[ERROR]--2026-01-16 16:11:25,169-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: FRA.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,169-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/FRA.js

[ERROR]--2026-01-16 16:11:25,204-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: CHS.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,204-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/CHS.js

[ERROR]--2026-01-16 16:11:25,211-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: modify_password.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,211-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/modify_password.js

[ERROR]--2026-01-16 16:11:25,215-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: login.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,215-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/login.js

[ERROR]--2026-01-16 16:11:25,218-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: main.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,218-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/main.js

[ERROR]--2026-01-16 16:11:25,220-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: JPN.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,220-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/JPN.js

[ERROR]--2026-01-16 16:11:25,230-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: c79_report.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,230-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/c79_report.js

[ERROR]--2026-01-16 16:11:25,242-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: PTG.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,243-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/PTG.js

[ERROR]--2026-01-16 16:11:25,249-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: ITA.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,250-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/ITA.js

[ERROR]--2026-01-16 16:11:25,257-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: ARA.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,257-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/ARA.js

[ERROR]--2026-01-16 16:11:25,271-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: HUN.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,272-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/HUN.js

[ERROR]--2026-01-16 16:11:25,279-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: ENU.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,279-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/ENU.js

[ERROR]--2026-01-16 16:11:25,284-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: playback.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,284-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/playback.js

[ERROR]--2026-01-16 16:11:25,289-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: RUS.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,290-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/RUS.js

[ERROR]--2026-01-16 16:11:25,323-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: ESN.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,323-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/ESN.js

[ERROR]--2026-01-16 16:11:25,416-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: DEU.js (资源不存在(404))

[ERROR]--2026-01-16 16:11:25,417-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: KOR.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,417-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/DEU.js

[DEBUG]--2026-01-16 16:11:25,418-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/KOR.js

[ERROR]--2026-01-16 16:11:25,433-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: TUR.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,433-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/TUR.js

[ERROR]--2026-01-16 16:11:25,448-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: VIE.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,448-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/VIE.js

[ERROR]--2026-01-16 16:11:25,565-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: CHT.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,566-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/CHT.js

[ERROR]--2026-01-16 16:11:25,778-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: live.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,778-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/live.js

[ERROR]--2026-01-16 16:11:25,789-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: UKA.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,790-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/UKA.js

[ERROR]--2026-01-16 16:11:25,957-DownloadJs.py->download_single_js line:505: [STATIC] [Err] 重试多次仍失败: localSetting.js (资源不存在(404))

[DEBUG]--2026-01-16 16:11:25,957-DownloadJs.py->download_single_js line:507: [Debug] 失败请求URL: https://211.23.197.76:10001/js/localSetting.js

[INFO]--2026-01-16 16:11:25,961-Controller.py->parseStart line:86: [+] 已启用JavaScript敏感信息扫描...

[INFO]--2026-01-16 16:11:25,970-JsFinderModule.py->start_scan line:592: 开始JavaScript敏感信息扫描...

[INFO]--2026-01-16 16:11:25,973-JsFinderModule.py->process_js_files line:282: 找到 6 个源文件（无SourceMap新增），开始扫描敏感信息...

[INFO]--2026-01-16 16:14:15,730-JsFinderModule.py->save_results line:573: HTML格式结果已保存到: tmp/qGnsJw_211.23.197.76_10001/finder_results/sensitive_info.html

[INFO]--2026-01-16 16:14:15,730-JsFinderModule.py->save_results line:574: 文本格式结果已保存到: tmp/qGnsJw_211.23.197.76_10001/finder_results/sensitive_info.txt

[INFO]--2026-01-16 16:14:15,730-JsFinderModule.py->save_results line:575: 路径信息已保存到: tmp/qGnsJw_211.23.197.76_10001/finder_results/paths.txt

[INFO]--2026-01-16 16:14:15,731-JsFinderModule.py->save_results line:583: 已将 12 个候选路径末段去重后追加到: /TIP/info_scan/Tools/webpackscan/Packer-InfoFinder/fuzz_last_segments.txt

[DEBUG]--2026-01-16 16:14:15,731-JsFinderModule.py->save_results line:588: 已跳过 API Inventory 导出（功能已取消）

[INFO]--2026-01-16 16:14:15,731-JsFinderModule.py->process_js_files line:304: 敏感信息扫描完成，共发现 63 个匹配项

[INFO]--2026-01-16 16:14:15,731-JsFinderModule.py->process_js_files line:307: - 敏感配置信息: 41 个匹配

[INFO]--2026-01-16 16:14:15,731-JsFinderModule.py->process_js_files line:307: - Password: 9 个匹配

[INFO]--2026-01-16 16:14:15,731-JsFinderModule.py->process_js_files line:307: - Username/Account: 13 个匹配

[INFO]--2026-01-16 16:14:15,732-JsFinderModule.py->start_scan line:603: JavaScript敏感信息扫描完成，结果保存在: tmp/qGnsJw_211.23.197.76_10001/finder_results

[INFO]--2026-01-16 16:14:15,732-Controller.py->parseStart line:93: [v] JavaScript敏感信息扫描完成

[INFO]--2026-01-16 16:14:15,733-Controller.py->parseStart line:100: [v] 感谢您的使用！

